seed,difficulty_gap,budget_frac,method,mean_irr,std_irr,b_rho,selected_w
2,3.0,0.1,adirt,0.07189513560121055,0.040289915926607904,0.8207780849743271,-2.0
2,3.0,0.2,uniform,0.13151648645430286,0.0707695941450031,0.8207780849743271,-2.0
2,3.0,0.2,recency,0.13941985522231617,0.0683131259941166,0.8207780849743271,-2.0
2,3.0,0.2,topk,0.047829018173071294,0.02631461457734555,0.8207780849743271,-2.0
2,3.0,0.2,fisher,0.13327506355329535,0.06507195378734525,0.8207780849743271,-2.0
2,3.0,0.2,adirt,0.12996058424541052,0.07202273526405337,0.8207780849743271,-2.0
2,3.0,0.3,uniform,0.15610022046644106,0.07414256505416873,0.8207780849743271,-2.0
2,3.0,0.3,recency,0.1555806052128448,0.07258547814927187,0.8207780849743271,-2.0
2,3.0,0.3,topk,0.07738778875559284,0.03939532021879186,0.8207780849743271,-2.0
2,3.0,0.3,fisher,0.14829007667929128,0.06429095251138198,0.8207780849743271,-2.0
2,3.0,0.3,adirt,0.14895230289172307,0.07592437177526787,0.8207780849743271,-2.0
2,3.0,0.5,uniform,0.17410756210251246,0.07550813510615326,0.8207780849743271,-2.0
2,3.0,0.5,recency,0.17695661646961536,0.08296894747232031,0.8207780849743271,-2.0
2,3.0,0.5,topk,0.11744610790456408,0.049964683877093165,0.8207780849743271,-2.0
2,3.0,0.5,fisher,0.16944388365770832,0.07295645695452006,0.8207780849743271,-2.0
2,3.0,0.5,adirt,0.17141845102314934,0.08093761792506304,0.8207780849743271,-2.0
2,3.0,0.7,uniform,0.18658891780057604,0.07553129928582483,0.8207780849743271,-2.0
2,3.0,0.7,recency,0.18452313812308485,0.08302271094400564,0.8207780849743271,-2.0
2,3.0,0.7,topk,0.15195456027643142,0.0657917689870744,0.8207780849743271,-2.0
2,3.0,0.7,fisher,0.17886816842924594,0.07617788476980579,0.8207780849743271,-2.0
2,3.0,0.7,adirt,0.17986728725532644,0.08018776480517649,0.8207780849743271,-2.0
2,4.0,0.1,uniform,0.13572413627528138,0.08080503335209355,0.8601268885715648,-2.0
2,4.0,0.1,recency,0.11080152246219299,0.05585988954620967,0.8601268885715648,-2.0
2,4.0,0.1,topk,0.04030987655247314,0.019069728656305424,0.8601268885715648,-2.0
2,4.0,0.1,fisher,0.10868249850189793,0.06685901093322541,0.8601268885715648,-2.0
2,4.0,0.1,adirt,0.11251359707756907,0.06706509371983249,0.8601268885715648,-2.0
2,4.0,0.2,uniform,0.19898248762243706,0.09870650320376625,0.8601268885715648,-2.0
2,4.0,0.2,recency,0.20531203122899963,0.0999480656254102,0.8601268885715648,-2.0
2,4.0,0.2,topk,0.0663316574969261,0.03580959093187968,0.8601268885715648,-2.0
2,4.0,0.2,fisher,0.19884668725069854,0.09637506330835005,0.8601268885715648,-2.0
2,4.0,0.2,adirt,0.19363125878608817,0.08895915368352297,0.8601268885715648,-2.0
2,4.0,0.3,uniform,0.209380231183746,0.10285245427762679,0.8601268885715648,-2.0
2,4.0,0.3,recency,0.2142519516945037,0.1026250851131493,0.8601268885715648,-2.0
2,4.0,0.3,topk,0.10143951348400622,0.05875973893993215,0.8601268885715648,-2.0
2,4.0,0.3,fisher,0.21505427242944847,0.09849131904309376,0.8601268885715648,-2.0
2,4.0,0.3,adirt,0.20278154153692038,0.09601133005132248,0.8601268885715648,-2.0
2,4.0,0.5,uniform,0.2305260698283622,0.10288040845611666,0.8601268885715648,-2.0
2,4.0,0.5,recency,0.22926887093343967,0.10759210421503171,0.8601268885715648,-2.0
2,4.0,0.5,topk,0.15041996237694893,0.084619906126954,0.8601268885715648,-2.0
2,4.0,0.5,fisher,0.23109502653098785,0.10117807764075103,0.8601268885715648,-2.0
2,4.0,0.5,adirt,0.22124444030428317,0.10115902291691656,0.8601268885715648,-2.0
2,4.0,0.7,uniform,0.2415351311639781,0.10930004923598478,0.8601268885715648,-2.0
2,4.0,0.7,recency,0.24140682028605273,0.10735811378730645,0.8601268885715648,-2.0
2,4.0,0.7,topk,0.1979722422498869,0.10154659692320832,0.8601268885715648,-2.0
2,4.0,0.7,fisher,0.23992754960416232,0.10193333884288439,0.8601268885715648,-2.0
2,4.0,0.7,adirt,0.23744978712695225,0.11120316219868533,0.8601268885715648,-2.0
2,5.0,0.1,uniform,0.09433169544618086,0.04702928825926832,0.8829890754734178,-2.0
2,5.0,0.1,recency,0.08325631809669397,0.03453233292796025,0.8829890754734178,-2.0
2,5.0,0.1,topk,0.023959199243862486,0.008476691556544265,0.8829890754734178,-2.0
2,5.0,0.1,fisher,0.078396458467712,0.036078700690668083,0.8829890754734178,-2.0
2,5.0,0.1,adirt,0.07628910006837365,0.032066402877595095,0.8829890754734178,-2.0
2,5.0,0.2,uniform,0.15072637516276452,0.07045081052948227,0.8829890754734178,-2.0
2,5.0,0.2,recency,0.15231129713066285,0.0639554340075062,0.8829890754734178,-2.0
2,5.0,0.2,topk,0.04202784151595492,0.01880382643471419,0.8829890754734178,-2.0
2,5.0,0.2,fisher,0.1445519535020121,0.060388179953604945,0.8829890754734178,-2.0
2,5.0,0.2,adirt,0.14219742281062459,0.057395984044681575,0.8829890754734178,-2.0
2,5.0,0.3,uniform,0.15814841847868302,0.07094590869534996,0.8829890754734178,-2.0
2,5.0,0.3,recency,0.16089861625743473,0.06370253905662528,0.8829890754734178,-2.0
2,5.0,0.3,topk,0.06344291365391835,0.028076456151945716,0.8829890754734178,-2.0
2,5.0,0.3,fisher,0.15478282997812554,0.06383483867713789,0.8829890754734178,-2.0
2,5.0,0.3,adirt,0.14965472154215004,0.05830733866792807,0.8829890754734178,-2.0
2,5.0,0.5,uniform,0.16819137748818752,0.07022117728798569,0.8829890754734178,-2.0
2,5.0,0.5,recency,0.16876293733571782,0.06769359829927808,0.8829890754734178,-2.0
2,5.0,0.5,topk,0.09768731746426913,0.0396289022330134,0.8829890754734178,-2.0
2,5.0,0.5,fisher,0.16600422718392022,0.06840897804486482,0.8829890754734178,-2.0
2,5.0,0.5,adirt,0.16172790649545307,0.05910620491179292,0.8829890754734178,-2.0
2,5.0,0.7,uniform,0.17488858262070922,0.06983648105295652,0.8829890754734178,-2.0
2,5.0,0.7,recency,0.17342961613659919,0.06882642491507877,0.8829890754734178,-2.0
2,5.0,0.7,topk,0.1337079287023561,0.05367053486217865,0.8829890754734178,-2.0
2,5.0,0.7,fisher,0.17325538749341735,0.06861456013156135,0.8829890754734178,-2.0
2,5.0,0.7,adirt,0.17055706387789882,0.06463340143349879,0.8829890754734178,-2.0
3,1.0,0.1,uniform,0.04010270807038656,0.0272387023869395,0.46314144158611803,-2.5
3,1.0,0.1,recency,0.027078607159417727,0.022419664717620573,0.46314144158611803,-2.5
3,1.0,0.1,topk,0.029210846565365704,0.019636554771106016,0.46314144158611803,-2.5
3,1.0,0.1,fisher,0.02917335445527385,0.021568086213808405,0.46314144158611803,-2.5
3,1.0,0.1,adirt,0.028042284588166332,0.02060872182171686,0.46314144158611803,-2.5
3,1.0,0.2,uniform,0.06336308977675814,0.03493746384268752,0.46314144158611803,-2.5
3,1.0,0.2,recency,0.053120355533651166,0.02877263708495479,0.46314144158611803,-2.5
3,1.0,0.2,topk,0.04109551158874937,0.02363121210957517,0.46314144158611803,-2.5
3,1.0,0.2,fisher,0.05636444540589538,0.02562632235384652,0.46314144158611803,-2.5
3,1.0,0.2,adirt,0.05344562170084468,0.03144628134012586,0.46314144158611803,-2.5
3,1.0,0.3,uniform,0.08103736780524907,0.03378962467380816,0.46314144158611803,-2.5
3,1.0,0.3,recency,0.07453167278934983,0.03854598966289979,0.46314144158611803,-2.5
3,1.0,0.3,topk,0.054529855208292045,0.0305997910178312,0.46314144158611803,-2.5
3,1.0,0.3,fisher,0.0743318641600022,0.028209608632539268,0.46314144158611803,-2.5
3,1.0,0.3,adirt,0.07588851293810214,0.04024274206188072,0.46314144158611803,-2.5
3,1.0,0.5,uniform,0.10948596733515037,0.04520349389064611,0.46314144158611803,-2.5
3,1.0,0.5,recency,0.10595184316626167,0.046096900741586205,0.46314144158611803,-2.5
3,1.0,0.5,topk,0.0849927694834272,0.04413043633793241,0.46314144158611803,-2.5
3,1.0,0.5,fisher,0.1007508456193891,0.04453525632057043,0.46314144158611803,-2.5
3,1.0,0.5,adirt,0.10288176718926285,0.04703744555386325,0.46314144158611803,-2.5
3,1.0,0.7,uniform,0.12844803521415285,0.048026452003145925,0.46314144158611803,-2.5
3,1.0,0.7,recency,0.11735447497470994,0.04732760473413288,0.46314144158611803,-2.5
3,1.0,0.7,topk,0.10834015600643161,0.05033087013338573,0.46314144158611803,-2.5
3,1.0,0.7,fisher,0.11139377208857419,0.04413991793029695,0.46314144158611803,-2.5
3,1.0,0.7,adirt,0.11257761896719805,0.047558675842240376,0.46314144158611803,-2.5
3,2.0,0.1,uniform,0.09242359077384742,0.054723042847296795,0.6823322210672514,-2.5
3,2.0,0.1,recency,0.06344679143047362,0.029509667668742367,0.6823322210672514,-2.5
3,2.0,0.1,topk,0.037909092930964006,0.02440413083525221,0.6823322210672514,-2.5
3,2.0,0.1,fisher,0.062196219909555595,0.036690599657800825,0.6823322210672514,-2.5
3,2.0,0.1,adirt,0.05534919157016198,0.02533059678891122,0.6823322210672514,-2.5
3,2.0,0.2,uniform,0.1361084368511313,0.06570728403296952,0.6823322210672514,-2.5
3,2.0,0.2,recency,0.13300640847098705,0.05101325738439953,0.6823322210672514,-2.5
3,2.0,0.2,topk,0.05963850986901348,0.03168747424120541,0.6823322210672514,-2.5
3,2.0,0.2,fisher,0.13227811567657005,0.0604908437379564,0.6823322210672514,-2.5
3,2.0,0.2,adirt,0.13481570337067256,0.052217464632189035,0.6823322210672514,-2.5
3,2.0,0.3,uniform,0.1552639931917742,0.06441651173134147,0.6823322210672514,-2.5
3,2.0,0.3,recency,0.14941303145222903,0.05475629726645557,0.6823322210672514,-2.5
3,2.0,0.3,topk,0.09354483911902176,0.04312493068125293,0.6823322210672514,-2.5
3,2.0,0.3,fisher,0.15514886644779746,0.07416870850295856,0.6823322210672514,-2.5
3,2.0,0.3,adirt,0.15706195778744686,0.05488366459731294,0.6823322210672514,-2.5
3,2.0,0.5,uniform,0.19938789827544406,0.07247530492419126,0.6823322210672514,-2.5
3,2.0,0.5,recency,0.18334102522996096,0.06412724451279331,0.6823322210672514,-2.5
3,2.0,0.5,topk,0.13676438310648936,0.055755479838215355,0.6823322210672514,-2.5
3,2.0,0.5,fisher,0.17258516661966988,0.07561958718820982,0.6823322210672514,-2.5
3,2.0,0.5,adirt,0.18698110919880442,0.06266181449085029,0.6823322210672514,-2.5
3,2.0,0.7,uniform,0.2159221004877255,0.07535548864022848,0.6823322210672514,-2.5
3,2.0,0.7,recency,0.20073681555817952,0.0715778742665062,0.6823322210672514,-2.5
3,2.0,0.7,topk,0.1693001117330193,0.05947241541841869,0.6823322210672514,-2.5
3,2.0,0.7,fisher,0.1903665906946128,0.07498665635991661,0.6823322210672514,-2.5
3,2.0,0.7,adirt,0.19880774838115461,0.0655393630182598,0.6823322210672514,-2.5
3,3.0,0.1,uniform,0.1421477702537331,0.06843612878575075,0.8166578544262103,1.0
3,3.0,0.1,recency,0.11276526628662001,0.05072311609575905,0.8166578544262103,1.0
3,3.0,0.1,topk,0.04872185690194987,0.03437703905698652,0.8166578544262103,1.0
3,3.0,0.1,fisher,0.11206701939477745,0.0525266516812927,0.8166578544262103,1.0
3,3.0,0.1,adirt,0.11156493624352844,0.062033921242346836,0.8166578544262103,1.0
3,3.0,0.2,uniform,0.20983248357514322,0.0829725314090403,0.8166578544262103,1.0
3,3.0,0.2,recency,0.2074294614067813,0.08948619100516506,0.8166578544262103,1.0
3,3.0,0.2,topk,0.07227009578420027,0.03597904116586262,0.8166578544262103,1.0
3,3.0,0.2,fisher,0.19811962476276027,0.08259267772836046,0.8166578544262103,1.0
3,3.0,0.2,adirt,0.2085207307196244,0.08415127184664263,0.8166578544262103,1.0
3,3.0,0.3,uniform,0.23176521812785889,0.09468503178389957,0.8166578544262103,1.0
3,3.0,0.3,recency,0.23291996252022112,0.09384668106431976,0.8166578544262103,1.0
3,3.0,0.3,topk,0.10833877243563986,0.05092432005709929,0.8166578544262103,1.0
3,3.0,0.3,fisher,0.2196751222113217,0.08476495257562389,0.8166578544262103,1.0
3,3.0,0.3,adirt,0.22673758879045472,0.08441330392018104,0.8166578544262103,1.0
3,3.0,0.5,uniform,0.26785121241947635,0.09757636751179033,0.8166578544262103,1.0
3,3.0,0.5,recency,0.25426800823563045,0.09347441329704037,0.8166578544262103,1.0
3,3.0,0.5,topk,0.17343108211973313,0.07550367112921738,0.8166578544262103,1.0
3,3.0,0.5,fisher,0.24032227483129245,0.0847948134667154,0.8166578544262103,1.0
3,3.0,0.5,adirt,0.2528330095342718,0.0864883635326085,0.8166578544262103,1.0
3,3.0,0.7,uniform,0.2769874834496415,0.10012208620568576,0.8166578544262103,1.0
3,3.0,0.7,recency,0.26639328927778244,0.0958117931014576,0.8166578544262103,1.0
3,3.0,0.7,topk,0.22223890670958818,0.08675102974001417,0.8166578544262103,1.0
3,3.0,0.7,fisher,0.25745754527884435,0.09150282716883049,0.8166578544262103,1.0
3,3.0,0.7,adirt,0.26885614957079274,0.0933903068208845,0.8166578544262103,1.0
3,4.0,0.1,uniform,0.10013084606244627,0.0502583768303068,0.8648529013548101,-2.5
3,4.0,0.1,recency,0.09477387836666978,0.04774449869957907,0.8648529013548101,-2.5
3,4.0,0.1,topk,0.029235518104666142,0.012777277631853259,0.8648529013548101,-2.5
3,4.0,0.1,fisher,0.08839424605575913,0.05398514319531012,0.8648529013548101,-2.5
3,4.0,0.1,adirt,0.08039564453087371,0.04024938014961276,0.8648529013548101,-2.5
3,4.0,0.2,uniform,0.16205957288918163,0.07484963257297804,0.8648529013548101,-2.5
3,4.0,0.2,recency,0.16019628456975743,0.06827443706036387,0.8648529013548101,-2.5
3,4.0,0.2,topk,0.0473201297171807,0.021915581784143143,0.8648529013548101,-2.5
3,4.0,0.2,fisher,0.15853861410507328,0.0765575607679105,0.8648529013548101,-2.5
3,4.0,0.2,adirt,0.16068041431166868,0.0794115847287322,0.8648529013548101,-2.5
3,4.0,0.3,uniform,0.17487127761174787,0.0781001327314822,0.8648529013548101,-2.5
3,4.0,0.3,recency,0.1752999054287222,0.07597172008399111,0.8648529013548101,-2.5
3,4.0,0.3,topk,0.07174353855125919,0.023231288553063466,0.8648529013548101,-2.5
3,4.0,0.3,fisher,0.1695887547488801,0.07667600706015112,0.8648529013548101,-2.5
3,4.0,0.3,adirt,0.1735009263806437,0.08266369064630713,0.8648529013548101,-2.5
3,4.0,0.5,uniform,0.19547466389721915,0.07419143535362299,0.8648529013548101,-2.5
3,4.0,0.5,recency,0.19715500393961571,0.08303414805836039,0.8648529013548101,-2.5
3,4.0,0.5,topk,0.11300476827330778,0.04335834067619353,0.8648529013548101,-2.5
3,4.0,0.5,fisher,0.18916939814987666,0.08696260172501168,0.8648529013548101,-2.5
3,4.0,0.5,adirt,0.18944395147141926,0.08240900588300014,0.8648529013548101,-2.5
3,4.0,0.7,uniform,0.20893577949619954,0.086517804125788,0.8648529013548101,-2.5
3,4.0,0.7,recency,0.2065152311743931,0.08894176198313894,0.8648529013548101,-2.5
3,4.0,0.7,topk,0.15840166192472777,0.06878107844656137,0.8648529013548101,-2.5
3,4.0,0.7,fisher,0.20067969815705222,0.09062444037398949,0.8648529013548101,-2.5
3,4.0,0.7,adirt,0.20071857393293416,0.08307111029378235,0.8648529013548101,-2.5
3,5.0,0.1,uniform,0.09768399110881205,0.043555754001249974,0.8750383251369223,-2.0
3,5.0,0.1,recency,0.08887633652491048,0.04231644132977717,0.8750383251369223,-2.0
3,5.0,0.1,topk,0.02865415192715178,0.013442250594376043,0.8750383251369223,-2.0
3,5.0,0.1,fisher,0.09584496640080437,0.05527449982830657,0.8750383251369223,-2.0
3,5.0,0.1,adirt,0.09237082759603642,0.05015651831703077,0.8750383251369223,-2.0
3,5.0,0.2,uniform,0.16075959233887133,0.07191452170784828,0.8750383251369223,-2.0
3,5.0,0.2,recency,0.15595960711323847,0.062342676707421954,0.8750383251369223,-2.0
3,5.0,0.2,topk,0.046318851744698485,0.021274488275924,0.8750383251369223,-2.0
3,5.0,0.2,fisher,0.15588747827911487,0.0770102397663016,0.8750383251369223,-2.0
3,5.0,0.2,adirt,0.15863051498821557,0.07708278161235274,0.8750383251369223,-2.0
3,5.0,0.3,uniform,0.17254695670084746,0.07437147496522505,0.8750383251369223,-2.0
3,5.0,0.3,recency,0.168974239248099,0.07114322264801476,0.8750383251369223,-2.0
3,5.0,0.3,topk,0.07199925618364203,0.034599771320169344,0.8750383251369223,-2.0
3,5.0,0.3,fisher,0.16714616849116742,0.07804845310218549,0.8750383251369223,-2.0
3,5.0,0.3,adirt,0.1685812872691618,0.07847536595189541,0.8750383251369223,-2.0
3,5.0,0.5,uniform,0.1847642286675997,0.07456926836485879,0.8750383251369223,-2.0
3,5.0,0.5,recency,0.1857526157961762,0.07651112037842456,0.8750383251369223,-2.0
3,5.0,0.5,topk,0.10884604047434965,0.04434731838568182,0.8750383251369223,-2.0
3,5.0,0.5,fisher,0.17958484648450632,0.07931800022862136,0.8750383251369223,-2.0
3,5.0,0.5,adirt,0.18356423472924863,0.07919619594088362,0.8750383251369223,-2.0
3,5.0,0.7,uniform,0.19659811499349938,0.07701253999465418,0.8750383251369223,-2.0
3,5.0,0.7,recency,0.19144130357658895,0.07462750290389734,0.8750383251369223,-2.0
3,5.0,0.7,topk,0.14826644007194673,0.05939326484427112,0.8750383251369223,-2.0
3,5.0,0.7,fisher,0.19011047168627201,0.08129223246534452,0.8750383251369223,-2.0
3,5.0,0.7,adirt,0.19002256606831108,0.07926439042656509,0.8750383251369223,-2.0
4,1.0,0.1,uniform,0.034114181969079393,0.02136718294623961,0.5072550228082587,-3.0
4,1.0,0.1,recency,0.029651096964030198,0.02163759065472378,0.5072550228082587,-3.0
4,1.0,0.1,topk,0.016043121176161846,0.021198086544530592,0.5072550228082587,-3.0
4,1.0,0.1,fisher,0.029139799867583527,0.020304994760660024,0.5072550228082587,-3.0
4,1.0,0.1,adirt,0.02593416335716283,0.01604135991556366,0.5072550228082587,-3.0
4,1.0,0.2,uniform,0.05652985147799512,0.031949690597453645,0.5072550228082587,-3.0
4,1.0,0.2,recency,0.06521789247326441,0.03662337510715679,0.5072550228082587,-3.0
4,1.0,0.2,topk,0.028765376164626072,0.025882188236819738,0.5072550228082587,-3.0
4,1.0,0.2,fisher,0.06336944478080273,0.028926335401592018,0.5072550228082587,-3.0
4,1.0,0.2,adirt,0.05540741148738374,0.02986393298396155,0.5072550228082587,-3.0
4,1.0,0.3,uniform,0.07262530344720167,0.031153483641430252,0.5072550228082587,-3.0
4,1.0,0.3,recency,0.07728683467407302,0.03856297509307461,0.5072550228082587,-3.0
4,1.0,0.3,topk,0.046749524624635934,0.035024976264289805,0.5072550228082587,-3.0
4,1.0,0.3,fisher,0.077055942375286,0.02791666977330999,0.5072550228082587,-3.0
4,1.0,0.3,adirt,0.07110763709726994,0.029753221071810516,0.5072550228082587,-3.0
4,1.0,0.5,uniform,0.10410189138531001,0.038776747271001354,0.5072550228082587,-3.0
4,1.0,0.5,recency,0.09726488564766904,0.04056440370822065,0.5072550228082587,-3.0
4,1.0,0.5,topk,0.07234207971929021,0.03899997596265024,0.5072550228082587,-3.0
4,1.0,0.5,fisher,0.1005420872764378,0.03362791785191018,0.5072550228082587,-3.0
4,1.0,0.5,adirt,0.09643961301370513,0.04066867902938016,0.5072550228082587,-3.0
4,1.0,0.7,uniform,0.11934007117101533,0.04529399115681788,0.5072550228082587,-3.0
4,1.0,0.7,recency,0.11635798721537612,0.04366004197196062,0.5072550228082587,-3.0
4,1.0,0.7,topk,0.0914196813134126,0.045500762984511424,0.5072550228082587,-3.0
4,1.0,0.7,fisher,0.11326682220036274,0.03688750667309956,0.5072550228082587,-3.0
4,1.0,0.7,adirt,0.10841473043576655,0.0436469538764173,0.5072550228082587,-3.0
4,2.0,0.1,uniform,0.07652808027205013,0.04138898256969275,0.7205177059948813,-3.0
4,2.0,0.1,recency,0.06585669564917826,0.03707316461778953,0.7205177059948813,-3.0
4,2.0,0.1,topk,0.03271733509302007,0.027199449664449503,0.7205177059948813,-3.0
4,2.0,0.1,fisher,0.06381323869576477,0.03318557046337222,0.7205177059948813,-3.0
4,2.0,0.1,adirt,0.05804730320387551,0.022952645282905738,0.7205177059948813,-3.0
4,2.0,0.2,uniform,0.12131547148467114,0.04941046127246064,0.7205177059948813,-3.0
4,2.0,0.2,recency,0.11902277873772985,0.045516399350604,0.7205177059948813,-3.0
4,2.0,0.2,topk,0.05426826089357906,0.027498467438405866,0.7205177059948813,-3.0
4,2.0,0.2,fisher,0.13194217757357166,0.04373821847051886,0.7205177059948813,-3.0
4,2.0,0.2,adirt,0.12720473957688097,0.04372707637006849,0.7205177059948813,-3.0
4,2.0,0.3,uniform,0.14620379936277259,0.05338210406805821,0.7205177059948813,-3.0
4,2.0,0.3,recency,0.1386968190725852,0.04643473986210622,0.7205177059948813,-3.0
4,2.0,0.3,topk,0.07500494348272081,0.03295832242669735,0.7205177059948813,-3.0
4,2.0,0.3,fisher,0.14754643031972717,0.04643393684817294,0.7205177059948813,-3.0
4,2.0,0.3,adirt,0.1505968369146821,0.05143325442812961,0.7205177059948813,-3.0
4,2.0,0.5,uniform,0.17926873030048182,0.054550602899187464,0.7205177059948813,-3.0
4,2.0,0.5,recency,0.17637204136256573,0.052715705330342665,0.7205177059948813,-3.0
4,2.0,0.5,topk,0.11593852906764228,0.043148745826791554,0.7205177059948813,-3.0
4,2.0,0.5,fisher,0.17700029161475012,0.05220908341232031,0.7205177059948813,-3.0
4,2.0,0.5,adirt,0.1742464189973885,0.05301047077271585,0.7205177059948813,-3.0
4,2.0,0.7,uniform,0.19821088494237443,0.061573018669174605,0.7205177059948813,-3.0
4,2.0,0.7,recency,0.1931218389933814,0.057819338305089917,0.7205177059948813,-3.0
4,2.0,0.7,topk,0.15608890205505027,0.050918949424834936,0.7205177059948813,-3.0
4,2.0,0.7,fisher,0.19214959230230252,0.05445584051727598,0.7205177059948813,-3.0
4,2.0,0.7,adirt,0.18815449780419063,0.05435993258004756,0.7205177059948813,-3.0
4,3.0,0.1,uniform,0.10947896148024279,0.04518141800753812,0.8106305799938367,-1.5
4,3.0,0.1,recency,0.10841353571473167,0.05394323452817205,0.8106305799938367,-1.5
4,3.0,0.1,topk,0.03783484321250978,0.021974415048562325,0.8106305799938367,-1.5
4,3.0,0.1,fisher,0.08436730090395009,0.036275651232319656,0.8106305799938367,-1.5
4,3.0,0.1,adirt,0.07842378333981843,0.03727834449824169,0.8106305799938367,-1.5
4,3.0,0.2,uniform,0.16501162291794974,0.060551012508287656,0.8106305799938367,-1.5
4,3.0,0.2,recency,0.170525951632918,0.06355450249219773,0.8106305799938367,-1.5
4,3.0,0.2,topk,0.061885672484673936,0.03281730357969001,0.8106305799938367,-1.5
4,3.0,0.2,fisher,0.1726784322658564,0.055320979872827754,0.8106305799938367,-1.5
4,3.0,0.2,adirt,0.16320806071668484,0.06127863345098473,0.8106305799938367,-1.5
4,3.0,0.3,uniform,0.19317919373278847,0.06377922449158065,0.8106305799938367,-1.5
4,3.0,0.3,recency,0.18794685678044984,0.06250287266684829,0.8106305799938367,-1.5
4,3.0,0.3,topk,0.09013987834843917,0.03788094042435146,0.8106305799938367,-1.5
4,3.0,0.3,fisher,0.19135325427856303,0.05778910576363722,0.8106305799938367,-1.5
4,3.0,0.3,adirt,0.18108267476073048,0.06311222471256762,0.8106305799938367,-1.5
4,3.0,0.5,uniform,0.21949253573076116,0.07016264767208856,0.8106305799938367,-1.5
4,3.0,0.5,recency,0.215228173556209,0.07021089911483827,0.8106305799938367,-1.5
4,3.0,0.5,topk,0.1393208294913655,0.04929690170261235,0.8106305799938367,-1.5
4,3.0,0.5,fisher,0.21238707253836173,0.060052507747014705,0.8106305799938367,-1.5
4,3.0,0.5,adirt,0.20704214593039044,0.06632409719363021,0.8106305799938367,-1.5
4,3.0,0.7,uniform,0.23083533736548953,0.07181745506224688,0.8106305799938367,-1.5
4,3.0,0.7,recency,0.22665392174740578,0.07292337399558955,0.8106305799938367,-1.5
4,3.0,0.7,topk,0.1858893423784527,0.06311783442551895,0.8106305799938367,-1.5
4,3.0,0.7,fisher,0.22283561754390932,0.06214411301441034,0.8106305799938367,-1.5
4,3.0,0.7,adirt,0.22287612545628024,0.06596262960234928,0.8106305799938367,-1.5
4,4.0,0.1,uniform,0.10702184674580888,0.045426085869278335,0.8535214996592865,0.5
4,4.0,0.1,recency,0.08519978696093318,0.03829661772398387,0.8535214996592865,0.5
4,4.0,0.1,topk,0.027941328692459338,0.012748352829408562,0.8535214996592865,0.5
4,4.0,0.1,fisher,0.08797330739814666,0.04020581265802984,0.8535214996592865,0.5
4,4.0,0.1,adirt,0.08107374011784843,0.03357016981530994,0.8535214996592865,0.5
4,4.0,0.2,uniform,0.16449235790918953,0.06593423150664895,0.8535214996592865,0.5
4,4.0,0.2,recency,0.15629017245484444,0.0631557708274068,0.8535214996592865,0.5
4,4.0,0.2,topk,0.04804617590035407,0.01981975497117656,0.8535214996592865,0.5
4,4.0,0.2,fisher,0.16290087123975894,0.06652645717324748,0.8535214996592865,0.5
4,4.0,0.2,adirt,0.1587216383347469,0.06262471844832095,0.8535214996592865,0.5
4,4.0,0.3,uniform,0.17595585015461854,0.06762068457695435,0.8535214996592865,0.5
4,4.0,0.3,recency,0.16836371480647877,0.06533440535757619,0.8535214996592865,0.5
4,4.0,0.3,topk,0.07474292997544943,0.02976864506436264,0.8535214996592865,0.5
4,4.0,0.3,fisher,0.17838145347740464,0.06988628164116426,0.8535214996592865,0.5
4,4.0,0.3,adirt,0.1719020507993312,0.06763417387724587,0.8535214996592865,0.5
4,4.0,0.5,uniform,0.19332363233997998,0.07134378985964628,0.8535214996592865,0.5
4,4.0,0.5,recency,0.18513681666748774,0.06461709602375679,0.8535214996592865,0.5
4,4.0,0.5,topk,0.11478430650568636,0.04120416243943421,0.8535214996592865,0.5
4,4.0,0.5,fisher,0.19037352109698125,0.06990903785272698,0.8535214996592865,0.5
4,4.0,0.5,adirt,0.19030496172131356,0.07401875747180209,0.8535214996592865,0.5
4,4.0,0.7,uniform,0.20368113549789624,0.07311182000977112,0.8535214996592865,0.5
4,4.0,0.7,recency,0.19658105744364757,0.06745535350414794,0.8535214996592865,0.5
4,4.0,0.7,topk,0.15458998156475884,0.05146457856404089,0.8535214996592865,0.5
4,4.0,0.7,fisher,0.19795872420682642,0.07181428580095421,0.8535214996592865,0.5
4,4.0,0.7,adirt,0.20040624094570605,0.07308130118915311,0.8535214996592865,0.5
4,5.0,0.1,uniform,0.08457656187751575,0.026998270977288293,0.8720126823467116,-1.5
4,5.0,0.1,recency,0.07732240308963881,0.026382364354655685,0.8720126823467116,-1.5
4,5.0,0.1,topk,0.02049036892107533,0.011096438174658243,0.8720126823467116,-1.5
4,5.0,0.1,fisher,0.0731625134428683,0.035006834952038914,0.8720126823467116,-1.5
4,5.0,0.1,adirt,0.0702047952084797,0.036160403288206425,0.8720126823467116,-1.5
4,5.0,0.2,uniform,0.14389544181765002,0.043397680365632504,0.8720126823467116,-1.5
4,5.0,0.2,recency,0.13951280035788707,0.040479783110970044,0.8720126823467116,-1.5
4,5.0,0.2,topk,0.0350315064082336,0.017083124052105884,0.8720126823467116,-1.5
4,5.0,0.2,fisher,0.14572842723452045,0.044334233243940084,0.8720126823467116,-1.5
4,5.0,0.2,adirt,0.1387504099893238,0.047919697409136666,0.8720126823467116,-1.5
4,5.0,0.3,uniform,0.15419620205732915,0.04891369223449099,0.8720126823467116,-1.5
